Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ
2025-09-15,18:44:30,1313.19,N/A,465,N/A,205,66
2025-09-15,18:44:31,1063.49,N/A,107,N/A,42,26
2025-09-15,18:44:32,1169.87,N/A,354,N/A,251,3
2025-09-15,18:44:33,531.58,N/A,87,N/A,119,60
2025-09-15,18:44:33,1015.31,N/A,219,N/A,157,48
2025-09-15,18:44:34,796.65,N/A,327,N/A,232,37
2025-09-15,18:44:34,858.05,N/A,303,N/A,337,44
2025-09-15,18:44:34,1209.09,N/A,252,N/A,163,71
2025-09-15,18:44:34,1034.46,N/A,271,N/A,73,68
2025-09-15,18:44:34,770.23,N/A,158,N/A,162,5
2025-09-15,18:44:35,354.16,N/A,202,N/A,236,73
2025-09-15,18:44:35,788.57,N/A,154,N/A,46,36
2025-09-15,18:44:35,687.31,N/A,130,N/A,106,84
2025-09-15,18:44:35,230.51,N/A,104,N/A,22,45
2025-09-15,18:44:36,1384.78,N/A,270,N/A,380,52
2025-09-15,18:44:37,724.57,N/A,447,N/A,129,9
2025-09-15,18:44:37,1388.76,N/A,407,N/A,436,10
2025-09-15,18:44:37,1078.1,N/A,18,N/A,5,35
2025-09-15,18:44:39,440.73,N/A,471,N/A,45,49
2025-09-15,18:44:39,1221.19,N/A,405,N/A,184,46
2025-09-15,18:44:39,1094.48,N/A,458,N/A,51,75
2025-09-15,18:44:39,579.12,N/A,471,N/A,357,89
2025-09-15,18:44:40,783.84,N/A,79,N/A,8,88
2025-09-15,18:44:41,201.48,N/A,358,N/A,402,53
2025-09-15,18:44:41,698.63,N/A,215,N/A,473,14
2025-09-15,18:44:42,758.27,N/A,46,N/A,8,41
2025-09-15,18:44:43,1287.72,N/A,269,N/A,305,42
2025-09-15,18:44:43,202.99,N/A,107,N/A,64,20
2025-09-15,18:44:44,900.71,N/A,79,N/A,50,49
2025-09-15,18:44:44,887.12,N/A,452,N/A,337,64
2025-09-15,18:44:44,516.03,N/A,333,N/A,137,94
2025-09-15,18:44:46,613.17,N/A,348,N/A,253,71
2025-09-15,18:44:46,1304.08,N/A,34,N/A,121,93
2025-09-15,18:44:46,865.04,N/A,175,N/A,173,94
2025-09-15,18:44:46,1209.65,N/A,123,N/A,258,71
2025-09-15,18:44:47,832.18,N/A,232,N/A,197,86
2025-09-15,18:44:47,292.37,N/A,271,N/A,361,4
2025-09-15,18:44:47,1140.7,N/A,175,N/A,125,60
2025-09-15,18:44:50,636.58,N/A,4,N/A,130,91
2025-09-15,18:44:50,260.11,N/A,314,N/A,23,29
2025-09-15,18:44:50,1063.02,N/A,468,N/A,388,21
2025-09-15,18:44:51,1387.38,N/A,412,N/A,215,8
2025-09-15,18:44:52,1293.29,N/A,299,N/A,344,75
2025-09-15,18:44:52,293.72,N/A,68,N/A,378,43
2025-09-15,18:44:53,769.89,N/A,59,N/A,475,20
2025-09-15,18:44:53,193.63,N/A,43,N/A,450,35
2025-09-15,18:44:53,598.68,N/A,257,N/A,361,9
2025-09-15,18:44:54,1115.39,N/A,64,N/A,387,46
2025-09-15,18:44:54,769.82,N/A,136,N/A,59,7
2025-09-15,18:44:54,820.47,N/A,438,N/A,491,84
2025-09-15,18:44:55,1358.49,N/A,217,N/A,304,90
2025-09-15,18:44:56,317.05,N/A,18,N/A,326,82
2025-09-15,18:44:56,755.51,N/A,287,N/A,331,57
2025-09-15,18:44:57,674.98,N/A,411,N/A,154,75
2025-09-15,18:44:57,1005.83,N/A,63,N/A,88,71
2025-09-15,18:44:59,1051.89,N/A,65,N/A,455,48
2025-09-15,18:44:59,528.67,N/A,398,N/A,430,70
2025-09-15,18:44:59,578.68,N/A,238,N/A,29,44
2025-09-15,18:45:00,1432.64,N/A,464,N/A,494,87
2025-09-15,18:45:00,346.83,N/A,150,N/A,331,12
2025-09-15,18:45:01,761.5,N/A,71,N/A,411,41
2025-09-15,18:45:02,1276.18,N/A,425,N/A,263,93
2025-09-15,18:45:03,1208.68,N/A,385,N/A,306,5
2025-09-15,18:45:03,1388.42,N/A,491,N/A,289,60
2025-09-15,18:45:03,1331.62,N/A,341,N/A,134,89
2025-09-15,18:45:04,1365.45,N/A,225,N/A,232,10
2025-09-15,18:45:05,1481.63,N/A,65,N/A,136,6
2025-09-15,18:45:05,627.34,N/A,88,N/A,461,51
2025-09-15,18:45:06,1025.55,N/A,251,N/A,424,74
2025-09-15,18:45:07,236.53,N/A,204,N/A,237,27
2025-09-15,18:45:10,444.75,N/A,65,N/A,100,35
2025-09-15,18:45:10,1149.7,N/A,363,N/A,441,30
2025-09-15,18:45:11,671.09,N/A,198,N/A,52,23
2025-09-15,18:45:11,744.81,N/A,115,N/A,396,30
2025-09-15,18:45:12,763.1,N/A,196,N/A,289,89
2025-09-15,18:45:14,114.51,N/A,346,N/A,305,74
2025-09-15,18:45:14,773.4,N/A,418,N/A,198,22
2025-09-15,18:45:14,300.94,N/A,102,N/A,340,99
2025-09-15,18:45:15,720.75,N/A,34,N/A,439,58
2025-09-15,18:45:16,1173.33,N/A,409,N/A,136,34
2025-09-15,18:45:16,921.65,N/A,482,N/A,240,34
2025-09-15,18:45:16,852.61,N/A,492,N/A,496,77
2025-09-15,18:45:16,713.88,N/A,325,N/A,245,71
2025-09-15,18:45:18,713.68,N/A,180,N/A,427,43
2025-09-15,18:45:18,1099.29,N/A,117,N/A,227,78
2025-09-15,18:45:20,1255.32,N/A,67,N/A,112,37
2025-09-15,18:45:20,1114.28,N/A,366,N/A,334,88
2025-09-15,18:45:20,229.55,N/A,120,N/A,249,85
2025-09-15,18:45:20,1207.05,N/A,145,N/A,195,71
2025-09-15,18:45:20,444.24,N/A,281,N/A,194,48
2025-09-15,18:45:20,226.36,N/A,90,N/A,99,56
2025-09-15,18:45:21,1141.89,N/A,364,N/A,112,17
2025-09-15,18:45:23,716.08,N/A,24,N/A,241,97
2025-09-15,18:45:24,244.88,N/A,77,N/A,463,100
2025-09-15,18:45:24,1038.76,N/A,483,N/A,275,32
2025-09-15,18:45:24,514.95,N/A,206,N/A,161,23
2025-09-15,18:45:24,608.67,N/A,249,N/A,331,45
2025-09-15,18:45:25,680.82,N/A,253,N/A,333,11
2025-09-15,18:45:25,335.37,N/A,355,N/A,494,90
